ppm,797.5K,798K,798.5K,799K,799.5K,800K,800.5K,801K,801.5K,802K,802.5K
86.78678679,0.231996376,0.231429075,0.23135295,0.231280025,0.231205569,0.231131157,0.231056791,0.230982469,0.230908193,0.230833963,0.230759777
86.93693694,0.225800002,0.225308318,0.225234881,0.225164156,0.22509214,0.225020168,0.224948239,0.224876353,0.224804511,0.224732712,0.224660957
87.08708709,0.219749147,0.219331876,0.219261102,0.219192558,0.219122962,0.219053407,0.218983894,0.218914423,0.218844993,0.218775605,0.218706259
87.23723724,0.213842488,0.213498276,0.213430134,0.213363751,0.213296549,0.213229387,0.213162264,0.213095182,0.213028139,0.212961136,0.212894173
87.38738739,0.208078632,0.207805984,0.20774044,0.207676194,0.207611356,0.207546557,0.207481795,0.207417072,0.207352387,0.207287739,0.20722313
87.53753754,0.202456115,0.202253404,0.202190421,0.202128283,0.202065777,0.202003308,0.201940874,0.201878477,0.201816116,0.20175379,0.201691501
87.68768769,0.196973399,0.196838881,0.196778415,0.196718356,0.196658145,0.196597969,0.196537826,0.196477719,0.196417645,0.196357606,0.196297601
87.83783784,0.191628878,0.191560697,0.191502703,0.191444688,0.191386732,0.19132881,0.191270919,0.191213061,0.191155236,0.191097443,0.191039683
87.98798799,0.186420875,0.186417073,0.186361502,0.186305496,0.186249753,0.186194041,0.18613836,0.18608271,0.18602709,0.185971502,0.185915943
88.13813814,0.181347641,0.181406175,0.181352975,0.181298938,0.181245363,0.181191817,0.1811383,0.181084812,0.181031353,0.180977923,0.180924522
88.28828829,0.176407361,0.176526106,0.176475223,0.176423115,0.176371661,0.176320233,0.176268833,0.17621746,0.176166114,0.176114795,0.176063504
88.43843844,0.171598151,0.171774919,0.171726295,0.171676074,0.17162669,0.171577331,0.171527998,0.17147869,0.171429408,0.171380151,0.17133092
88.58858859,0.166918063,0.167150608,0.167104185,0.167055807,0.167008442,0.1669611,0.166913783,0.166866489,0.166819219,0.166771973,0.166724751
88.73873874,0.162365089,0.16265112,0.162606838,0.162560255,0.162514856,0.16246948,0.162424125,0.162378793,0.162333482,0.162288194,0.162242928
88.88888889,0.157937157,0.158274351,0.158232147,0.158187314,0.158143827,0.158100361,0.158056914,0.158013489,0.157970084,0.157926699,0.157883335
89.03903904,0.153632145,0.154018152,0.153977964,0.153934833,0.153893202,0.15385159,0.153809997,0.153768423,0.153726868,0.153685332,0.153643815
89.18918919,0.149447874,0.149880333,0.149842096,0.149800619,0.149760788,0.149720974,0.149681179,0.1496414,0.149601639,0.149561896,0.14952217
89.33933934,0.145382119,0.145858665,0.145822315,0.145782441,0.145744353,0.145706282,0.145668226,0.145630187,0.145592163,0.145554156,0.145516165
89.48948949,0.141432611,0.141950883,0.141916354,0.141878035,0.141841633,0.141805246,0.141768874,0.141732516,0.141696174,0.141659845,0.141623532
89.63963964,0.13759704,0.138154692,0.138121921,0.138085106,0.138050333,0.138015573,0.137980827,0.137946094,0.137911374,0.137876668,0.137841976
89.78978979,0.133873065,0.134467772,0.134436692,0.134401332,0.13436813,0.13433494,0.134301763,0.134268598,0.134235445,0.134202304,0.134169175
89.93993994,0.130258309,0.130887778,0.130858325,0.13082437,0.130792682,0.130761006,0.13072934,0.130697686,0.130666042,0.130634409,0.130602788
90.09009009,0.126750377,0.127412348,0.127384459,0.127351859,0.127321629,0.127291409,0.127261199,0.127230998,0.127200808,0.127170627,0.127140456
90.24024024,0.123346847,0.124039107,0.124012718,0.123981424,0.123952596,0.123923776,0.123894965,0.123866163,0.12383737,0.123808586,0.12377981
90.39039039,0.120045287,0.12076567,0.120740718,0.120710682,0.1206832,0.120655726,0.120628259,0.1206008,0.120573349,0.120545906,0.12051847
90.54054054,0.116843254,0.117589647,0.117566071,0.117537245,0.117511055,0.117484871,0.117458694,0.117432524,0.117406361,0.117380205,0.117354055
90.69069069,0.113738297,0.114508647,0.114486387,0.114458725,0.114433772,0.114408826,0.114383885,0.114358951,0.114334022,0.1143091,0.114284183
90.84084084,0.110727969,0.111520284,0.111499281,0.111472736,0.111448969,0.111425207,0.111401451,0.111377699,0.111353953,0.111330212,0.111306477
90.99099099,0.107809823,0.108622179,0.108602374,0.108576901,0.108554269,0.108531641,0.108509017,0.108486398,0.108463783,0.108441173,0.108418567
91.14114114,0.104981426,0.105811963,0.105793301,0.105768856,0.105747308,0.105725764,0.105704223,0.105682686,0.105661153,0.105639623,0.105618098
91.29129129,0.102240353,0.103087284,0.103069711,0.10304625,0.103025738,0.103005229,0.102984723,0.10296422,0.10294372,0.102923223,0.102902729
91.44144144,0.099584201,0.100445809,0.100429272,0.100406755,0.100387231,0.10036771,0.100348191,0.100328674,0.10030916,0.100289648,0.100270139
91.59159159,0.097010585,0.097885228,0.097869675,0.09784806,0.097829479,0.0978109,0.097792322,0.097773747,0.097755173,0.097736601,0.097718031
91.74174174,0.094517147,0.095403256,0.095388637,0.095367886,0.095350203,0.095332521,0.095314841,0.095297162,0.095279484,0.095261808,0.095244133
91.89189189,0.092101557,0.092997635,0.092983904,0.092963977,0.092947149,0.092930323,0.092913497,0.092896672,0.092879847,0.092863024,0.092846202
92.04204204,0.089761517,0.090666141,0.090653251,0.090634112,0.090618099,0.090602085,0.090586073,0.09057006,0.090554048,0.090538037,0.090522026
92.19219219,0.087494762,0.088406584,0.08839449,0.088376104,0.088360864,0.088345625,0.088330385,0.088315146,0.088299906,0.088284667,0.088269428
92.34234234,0.085299066,0.086216807,0.086205467,0.0861878,0.086173296,0.086158792,0.086144287,0.086129783,0.086115278,0.086100772,0.086086267
92.49249249,0.083172242,0.084094695,0.084084069,0.084067087,0.084053282,0.084039476,0.08402567,0.084011863,0.083998056,0.083984248,0.083970439
92.64264264,0.081112143,0.082038172,0.082028219,0.082011891,0.08199875,0.081985607,0.081972464,0.08195932,0.081946175,0.081933029,0.081919883
92.79279279,0.079116668,0.080045202,0.080035886,0.080020182,0.08000767,0.079995157,0.079982643,0.079970127,0.079957611,0.079945094,0.079932575
92.94294294,0.077183758,0.078113794,0.078105079,0.078089969,0.078078054,0.078066138,0.078054221,0.078042302,0.078030382,0.078018461,0.078006539
93.09309309,0.075311403,0.076242,0.076233852,0.076219308,0.07620796,0.07619661,0.076185259,0.076173906,0.076162552,0.076151196,0.076139838
93.24324324,0.073497637,0.074427918,0.074420305,0.0744063,0.074395489,0.074384676,0.074373861,0.074363044,0.074352226,0.074341406,0.074330584
93.39339339,0.071740545,0.072669692,0.072662582,0.072649092,0.072638789,0.072628484,0.072618177,0.072607869,0.072597559,0.072587246,0.072576932
93.54354354,0.070038259,0.070965512,0.070958876,0.070945875,0.070936054,0.07092623,0.070916405,0.070906578,0.070896749,0.070886918,0.070877085
93.69369369,0.068388962,0.069313614,0.069307425,0.06929489,0.069285524,0.069276157,0.069266788,0.069257416,0.069248043,0.069238667,0.069229289
93.84384384,0.066790884,0.067712282,0.067706513,0.067694422,0.067685488,0.067676552,0.067667615,0.067658675,0.067649732,0.067640788,0.067631842
93.99399399,0.065242307,0.066159848,0.066154473,0.066142805,0.06613428,0.066125753,0.066117223,0.066108691,0.066100158,0.066091621,0.066083083
94.14414414,0.063741559,0.064654689,0.064649685,0.064638419,0.064630281,0.06462214,0.064613997,0.064605852,0.064597704,0.064589554,0.064581402
94.29429429,0.06228702,0.06319523,0.063190575,0.063179692,0.063171919,0.063164144,0.063156367,0.063148587,0.063140805,0.063133021,0.063125234
94.44444444,0.060877119,0.061779943,0.061775614,0.061765096,0.061757669,0.06175024,0.061742809,0.061735375,0.061727939,0.0617205,0.061713059
94.59459459,0.059510331,0.060407344,0.060403322,0.060393152,0.060386052,0.06037895,0.060371845,0.060364739,0.060357629,0.060350518,0.060343404
94.74474474,0.05818518,0.059075996,0.059072262,0.059062423,0.059055632,0.05904884,0.059042044,0.059035247,0.059028447,0.059021645,0.05901484
94.89489489,0.056900237,0.057784507,0.057781043,0.057771519,0.057765021,0.057758521,0.057752018,0.057745513,0.057739006,0.057732496,0.057725984
95.04504505,0.055654121,0.056531529,0.056528317,0.056519094,0.056512873,0.056506649,0.056500423,0.056494195,0.056487964,0.056481731,0.056475495
95.1951952,0.054445492,0.055315756,0.055312782,0.055303844,0.055297885,0.055291923,0.055285958,0.055279991,0.055274022,0.05526805,0.055262076
95.34534535,0.05327306,0.054135927,0.054133174,0.05412451,0.054118797,0.054113082,0.054107365,0.054101646,0.054095924,0.054090199,0.054084473
95.4954955,0.052135573,0.052990821,0.052988276,0.052979871,0.052974392,0.052968911,0.052963428,0.052957942,0.052952454,0.052946964,0.052941471
95.64564565,0.051031827,0.051879258,0.051876907,0.05186875,0.051863492,0.051858232,0.05185297,0.051847705,0.051842438,0.051837169,0.051831897
95.7957958,0.049960656,0.050800098,0.050797928,0.050790008,0.050784959,0.050779908,0.050774855,0.050769799,0.050764741,0.050759681,0.050754619
95.94594595,0.048920935,0.04975224,0.049750239,0.049742544,0.049737693,0.04973284,0.049727985,0.049723127,0.049718267,0.049713404,0.04970854
96.0960961,0.04791158,0.04873462,0.048732778,0.048725298,0.048720634,0.048715968,0.048711299,0.048706628,0.048701955,0.04869728,0.048692603
96.24624625,0.046931544,0.047746212,0.047744518,0.047737244,0.047732757,0.047728267,0.047723775,0.047719281,0.047714785,0.047710287,0.047705787
96.3963964,0.045979818,0.046786026,0.04678447,0.046777392,0.046773072,0.04676875,0.046764425,0.046760099,0.04675577,0.046751439,0.046747106
96.54654655,0.045055428,0.045853105,0.045851678,0.045844787,0.045840625,0.045836461,0.045832295,0.045828127,0.045823957,0.045819785,0.04581561
96.6966967,0.044157436,0.044946528,0.044945221,0.044938509,0.044934497,0.044930483,0.044926467,0.044922448,0.044918428,0.044914405,0.044910381
96.84684685,0.043284938,0.044065404,0.04406421,0.044057669,0.044053799,0.044049926,0.044046052,0.044042175,0.044038297,0.044034416,0.044030534
96.996997,0.042437063,0.043208878,0.043207788,0.043201411,0.043197675,0.043193936,0.043190196,0.043186454,0.04318271,0.043178963,0.043175215
97.14714715,0.041612971,0.042376121,0.042375129,0.042368908,0.042365299,0.042361687,0.042358074,0.042354459,0.042350842,0.042347223,0.042343602
97.2972973,0.040811854,0.041566337,0.041565435,0.041559364,0.041555875,0.041552384,0.041548891,0.041545397,0.0415419,0.041538402,0.041534901
97.44744745,0.040032932,0.040778757,0.040777939,0.040772012,0.040768637,0.04076526,0.040761881,0.0407585,0.040755118,0.040751734,0.040748348
97.5975976,0.039275455,0.040012641,0.040011901,0.040006112,0.040002844,0.039999575,0.039996305,0.039993032,0.039989758,0.039986482,0.039983204
97.74774775,0.038538701,0.039267275,0.039266608,0.03926095,0.039257785,0.039254618,0.03925145,0.03924828,0.039245108,0.039241934,0.039238759
97.8978979,0.037821974,0.03854197,0.038541371,0.038535839,0.038532771,0.038529702,0.038526631,0.038523558,0.038520483,0.038517407,0.038514329
98.04804805,0.037124602,0.037836066,0.037835529,0.037830118,0.037827142,0.037824165,0.037821186,0.037818205,0.037815223,0.037812239,0.037809253
98.1981982,0.036445942,0.037148921,0.037148443,0.037143149,0.03714026,0.03713737,0.037134478,0.037131585,0.03712869,0.037125793,0.037122895
98.34834835,0.035785371,0.036479922,0.036479498,0.036474315,0.036471509,0.036468702,0.036465893,0.036463083,0.036460271,0.036457457,0.036454642
98.4984985,0.035142291,0.035828476,0.035828102,0.035823026,0.035820298,0.03581757,0.035814839,0.035812108,0.035809375,0.03580664,0.035803904
98.64864865,0.034516126,0.03519401,0.035193682,0.035188709,0.035186056,0.035183402,0.035180747,0.03517809,0.035175432,0.035172772,0.035170111
98.7987988,0.033906321,0.034575975,0.03457569,0.034570815,0.034568234,0.034565651,0.034563066,0.034560481,0.034557893,0.034555305,0.034552715
98.94894895,0.033312341,0.033973839,0.033973594,0.033968815,0.0339663,0.033963785,0.033961268,0.03395875,0.03395623,0.033953709,0.033951187
99.0990991,0.032733671,0.033387092,0.033386883,0.033382196,0.033379746,0.033377294,0.033374842,0.033372388,0.033369932,0.033367476,0.033365018
99.24924925,0.032169817,0.032815242,0.032815066,0.032810467,0.032808078,0.032805687,0.032803296,0.032800903,0.032798509,0.032796113,0.032793717
99.3993994,0.031620299,0.032257812,0.032257668,0.032253154,0.032250822,0.03224849,0.032246157,0.032243822,0.032241486,0.032239149,0.03223681
99.54954955,0.03108466,0.031714347,0.031714231,0.031709799,0.031707523,0.031705246,0.031702967,0.031700688,0.031698407,0.031696126,0.031693843
99.6996997,0.030562456,0.031184405,0.031184315,0.031179961,0.031177738,0.031175514,0.031173288,0.031171061,0.031168834,0.031166605,0.031164375
99.84984985,0.030053259,0.03066756,0.030667495,0.030663217,0.030661044,0.03065887,0.030656695,0.030654518,0.030652341,0.030650162,0.030647982
100,0.02955666,0.030163405,0.030163361,0.030159157,0.030157032,0.030154905,0.030152778,0.030150649,0.03014852,0.030146389,0.030144257
100.1501502,0.029072261,0.029671542,0.029671519,0.029667386,0.029665306,0.029663225,0.029661143,0.02965906,0.029656977,0.029654892,0.029652806
100.3003003,0.028599682,0.029191593,0.029191587,0.029187523,0.029185487,0.029183449,0.029181411,0.029179372,0.029177332,0.029175291,0.029173249
100.4504505,0.028138554,0.028723189,0.0287232,0.028719202,0.028717207,0.028715212,0.028713215,0.028711217,0.028709219,0.028707219,0.028705219
100.6006006,0.027688523,0.028265977,0.028266003,0.028262069,0.028260114,0.028258158,0.028256201,0.028254243,0.028252285,0.028250325,0.028248365
100.7507508,0.027249247,0.027819615,0.027819655,0.027815783,0.027813866,0.027811948,0.027810029,0.027808109,0.027806189,0.027804267,0.027802345
100.9009009,0.026820396,0.027383775,0.027383827,0.027380015,0.027378134,0.027376252,0.02737437,0.027372486,0.027370602,0.027368717,0.027366831
101.0510511,0.026401654,0.026958138,0.026958201,0.026954447,0.026952601,0.026950754,0.026948906,0.026947057,0.026945208,0.026943358,0.026941506
101.2012012,0.025992713,0.026542398,0.026542471,0.026538774,0.026536961,0.026535147,0.026533332,0.026531517,0.026529701,0.026527884,0.026526066
101.3513514,0.025593279,0.026136259,0.026136342,0.026132699,0.026130918,0.026129136,0.026127353,0.026125569,0.026123785,0.026122,0.026120214
101.5015015,0.025203066,0.025739437,0.025739527,0.025735938,0.025734187,0.025732435,0.025730683,0.02572893,0.025727176,0.025725422,0.025723667
101.6516517,0.0248218,0.025351657,0.025351753,0.025348215,0.025346494,0.025344771,0.025343048,0.025341325,0.0253396,0.025337875,0.025336149
101.8018018,0.024449216,0.024972651,0.024972754,0.024969266,0.024967572,0.024965878,0.024964183,0.024962487,0.024960791,0.024959094,0.024957397
101.951952,0.024085057,0.024602164,0.024602273,0.024598833,0.024597166,0.024595499,0.024593831,0.024592162,0.024590493,0.024588823,0.024587153
102.1021021,0.023729076,0.024239949,0.024240062,0.024236669,0.024235028,0.024233387,0.024231745,0.024230102,0.024228459,0.024226815,0.02422517
102.2522523,0.023381036,0.023885766,0.023885882,0.023882536,0.02388092,0.023879303,0.023877686,0.023876068,0.02387445,0.023872831,0.023871211
102.4024024,0.023040707,0.023539384,0.023539504,0.023536201,0.023534609,0.023533017,0.023531423,0.02352983,0.023528235,0.02352664,0.023525045
102.5525526,0.022707865,0.023200581,0.023200703,0.023197444,0.023195875,0.023194305,0.023192735,0.023191164,0.023189593,0.023188021,0.023186449
102.7027027,0.022382297,0.02286914,0.022869264,0.022866047,0.0228645,0.022862953,0.022861405,0.022859856,0.022858307,0.022856758,0.022855207
102.8528529,0.022063796,0.022544854,0.02254498,0.022541804,0.022540278,0.022538752,0.022537225,0.022535698,0.022534171,0.022532642,0.022531114
103.003003,0.021752161,0.022227522,0.022227649,0.022224513,0.022223008,0.022221502,0.022219996,0.022218489,0.022216982,0.022215475,0.022213967
103.1531532,0.021447199,0.021916949,0.021917076,0.02191398,0.021912494,0.021911008,0.021909522,0.021908035,0.021906548,0.021905061,0.021903573
103.3033033,0.021148723,0.021612948,0.021613075,0.021610016,0.02160855,0.021607083,0.021605616,0.021604149,0.021602681,0.021601212,0.021599744
103.4534535,0.020856553,0.021315336,0.021315463,0.021312441,0.021310994,0.021309545,0.021308097,0.021306648,0.021305198,0.021303749,0.021302298
103.6036036,0.020570514,0.021023938,0.021024065,0.02102108,0.02101965,0.021018219,0.021016789,0.021015358,0.021013926,0.021012494,0.021011062
103.7537538,0.020290437,0.020738585,0.020738711,0.020735761,0.020734348,0.020732935,0.020731522,0.020730108,0.020728694,0.020727279,0.020725864
103.9039039,0.02001616,0.020459112,0.020459237,0.020456321,0.020454925,0.020453529,0.020452132,0.020450735,0.020449338,0.02044794,0.020446542
104.0540541,0.019747525,0.020185361,0.020185485,0.020182602,0.020181222,0.020179842,0.020178462,0.020177081,0.0201757,0.020174318,0.020172936
104.2042042,0.019484379,0.019917177,0.019917299,0.01991445,0.019913085,0.019911721,0.019910356,0.019908991,0.019907625,0.01990626,0.019904894
104.3543544,0.019226574,0.019654412,0.019654532,0.019651715,0.019650366,0.019649017,0.019647667,0.019646317,0.019644967,0.019643616,0.019642265
104.5045045,0.018973969,0.019396922,0.01939704,0.019394254,0.01939292,0.019391585,0.019390251,0.019388915,0.01938758,0.019386244,0.019384908
104.6546547,0.018726424,0.019144568,0.019144684,0.019141929,0.019140609,0.019139288,0.019137968,0.019136647,0.019135326,0.019134004,0.019132683
104.8048048,0.018483806,0.018897215,0.018897329,0.018894603,0.018893297,0.018891991,0.018890684,0.018889377,0.01888807,0.018886762,0.018885454
104.954955,0.018245986,0.018654732,0.018654843,0.018652147,0.018650855,0.018649562,0.018648268,0.018646975,0.018645681,0.018644387,0.018643093
105.1051051,0.018012838,0.018416993,0.018417102,0.018414434,0.018413155,0.018411875,0.018410595,0.018409314,0.018408034,0.018406753,0.018405472
105.2552553,0.017784241,0.018183876,0.018183981,0.018181342,0.018180075,0.018178808,0.018177541,0.018176273,0.018175006,0.018173738,0.018172469
105.4054054,0.017560078,0.017955261,0.017955364,0.017952753,0.017951498,0.017950243,0.017948988,0.017947733,0.017946478,0.017945222,0.017943966
105.5555556,0.017340234,0.017731034,0.017731134,0.01772855,0.017727308,0.017726065,0.017724822,0.017723579,0.017722336,0.017721092,0.017719849
105.7057057,0.0171246,0.017511085,0.017511181,0.017508624,0.017507393,0.017506162,0.017504931,0.017503699,0.017502468,0.017501236,0.017500004
105.8558559,0.016913069,0.017295303,0.017295397,0.017292865,0.017291646,0.017290426,0.017289207,0.017287987,0.017286767,0.017285547,0.017284326
106.006006,0.016705538,0.017083586,0.017083677,0.017081171,0.017079962,0.017078754,0.017077546,0.017076337,0.017075128,0.017073919,0.01707271
106.1561562,0.016501905,0.016875832,0.016875919,0.016873438,0.016872241,0.016871043,0.016869846,0.016868648,0.01686745,0.016866252,0.016865054
106.3063063,0.016302074,0.016671942,0.016672026,0.016669569,0.016668383,0.016667196,0.016666009,0.016664822,0.016663635,0.016662447,0.01666126
106.4564565,0.016105951,0.016471822,0.016471902,0.016469469,0.016468293,0.016467117,0.01646594,0.016464764,0.016463587,0.01646241,0.016461233
106.6066066,0.015913444,0.016275378,0.016275455,0.016273046,0.01627188,0.016270713,0.016269547,0.01626838,0.016267214,0.016266047,0.01626488
106.7567568,0.015724464,0.016082521,0.016082595,0.016080209,0.016079052,0.016077896,0.01607674,0.016075583,0.016074426,0.01607327,0.016072113
106.9069069,0.015538926,0.015893164,0.015893234,0.015890871,0.015889725,0.015888578,0.015887431,0.015886284,0.015885137,0.01588399,0.015882843
107.0570571,0.015356745,0.015707222,0.01570729,0.015704949,0.015703812,0.015702675,0.015701537,0.0157004,0.015699263,0.015698125,0.015696987
107.2072072,0.015177843,0.015524615,0.015524679,0.01552236,0.015521232,0.015520104,0.015518976,0.015517848,0.01551672,0.015515592,0.015514463
107.3573574,0.015002138,0.015345261,0.015345322,0.015343024,0.015341906,0.015340787,0.015339668,0.015338549,0.01533743,0.015336311,0.015335192
107.5075075,0.014829557,0.015169085,0.015169142,0.015166866,0.015165756,0.015164646,0.015163536,0.015162426,0.015161316,0.015160206,0.015159096
107.6576577,0.014660023,0.014996011,0.014996064,0.014993809,0.014992708,0.014991607,0.014990505,0.014989404,0.014988303,0.014987202,0.0149861
107.8078078,0.014493467,0.014825965,0.014826016,0.014823781,0.014822688,0.014821596,0.014820503,0.01481941,0.014818318,0.014817225,0.014816132
107.957958,0.014329817,0.014658879,0.014658926,0.014656711,0.014655627,0.014654543,0.014653459,0.014652374,0.01465129,0.014650206,0.014649121
108.1081081,0.014169006,0.014494682,0.014494726,0.014492531,0.014491455,0.014490379,0.014489303,0.014488227,0.014487151,0.014486075,0.014484999
108.2582583,0.014010969,0.014333309,0.014333349,0.014331174,0.014330106,0.014329038,0.014327971,0.014326903,0.014325835,0.014324767,0.014323699
108.4084084,0.013855641,0.014174694,0.014174731,0.014172575,0.014171515,0.014170455,0.014169396,0.014168336,0.014167276,0.014166216,0.014165156
108.5585586,0.01370296,0.014018775,0.014018809,0.014016671,0.014015619,0.014014567,0.014013515,0.014012463,0.014011411,0.014010359,0.014009307
108.7087087,0.013552867,0.01386549,0.013865521,0.013863402,0.013862358,0.013861313,0.013860269,0.013859225,0.01385818,0.013857136,0.013856091
108.8588589,0.013405302,0.013714781,0.013714808,0.013712707,0.01371167,0.013710634,0.013709597,0.01370856,0.013707523,0.013706486,0.01370545
109.009009,0.013260208,0.013566588,0.013566612,0.013564529,0.0135635,0.01356247,0.013561441,0.013560412,0.013559382,0.013558353,0.013557324
109.1591592,0.01311753,0.013420856,0.013420876,0.013418812,0.01341779,0.013416768,0.013415746,0.013414724,0.013413702,0.01341268,0.013411657
109.3093093,0.012977215,0.01327753,0.013277548,0.0132755,0.013274486,0.013273471,0.013272456,0.013271441,0.013270426,0.013269411,0.013268397
109.4594595,0.012839209,0.013136557,0.013136572,0.013134542,0.013133534,0.013132526,0.013131519,0.013130511,0.013129503,0.013128495,0.013127488
109.6096096,0.012703462,0.012997886,0.012997897,0.012995884,0.012994884,0.012993883,0.012992882,0.012991881,0.01299088,0.01298988,0.012988879
109.7597598,0.012569924,0.012861466,0.012861474,0.012859478,0.012858484,0.01285749,0.012856496,0.012855502,0.012854508,0.012853514,0.01285252
109.9099099,0.012438547,0.012727247,0.012727253,0.012725273,0.012724286,0.012723299,0.012722312,0.012721324,0.012720337,0.01271935,0.012718363
110.0600601,0.012309284,0.012595184,0.012595186,0.012593223,0.012592242,0.012591262,0.012590281,0.012589301,0.01258832,0.01258734,0.012586359
110.2102102,0.01218209,0.012465228,0.012465227,0.01246328,0.012462306,0.012461332,0.012460358,0.012459384,0.012458411,0.012457437,0.012456463
110.3603604,0.012056919,0.012337335,0.012337332,0.0123354,0.012334433,0.012333465,0.012332498,0.012331531,0.012330563,0.012329596,0.012328629
110.5105105,0.01193373,0.012211462,0.012211455,0.012209539,0.012208578,0.012207617,0.012206656,0.012205695,0.012204734,0.012203773,0.012202813
110.6606607,0.011812479,0.012087564,0.012087555,0.012085655,0.0120847,0.012083745,0.01208279,0.012081836,0.012080881,0.012079927,0.012078972
110.8108108,0.011693126,0.011965602,0.01196559,0.011963705,0.011962756,0.011961807,0.011960859,0.011959911,0.011958962,0.011958014,0.011957065
110.960961,0.011575631,0.011845533,0.011845519,0.011843648,0.011842706,0.011841763,0.011840821,0.011839879,0.011838937,0.011837994,0.011837052
111.1111111,0.011459954,0.011727319,0.011727302,0.011725447,0.01172451,0.011723574,0.011722638,0.011721701,0.011720765,0.011719829,0.011718893
111.2612613,0.011346059,0.011610922,0.011610902,0.011609061,0.01160813,0.0116072,0.01160627,0.01160534,0.011604409,0.011603479,0.011602549
111.4114114,0.011233908,0.011496303,0.01149628,0.011494454,0.011493529,0.011492605,0.01149168,0.011490756,0.011489832,0.011488907,0.011487983
111.5615616,0.011123465,0.011383426,0.011383401,0.011381588,0.01138067,0.011379751,0.011378833,0.011377914,0.011376996,0.011376077,0.011375159
111.7117117,0.011014696,0.011272256,0.011272228,0.01127043,0.011269517,0.011268604,0.011267691,0.011266778,0.011265866,0.011264953,0.011264041
111.8618619,0.010907566,0.011162757,0.011162727,0.011160943,0.011160035,0.011159128,0.011158221,0.011157314,0.011156407,0.0111555,0.011154594
112.012012,0.010802042,0.011054897,0.011054865,0.011053093,0.011052192,0.01105129,0.011050389,0.011049488,0.011048586,0.011047685,0.011046784
112.1621622,0.010698091,0.010948642,0.010948607,0.010946849,0.010945953,0.010945057,0.010944162,0.010943266,0.01094237,0.010941474,0.010940579
112.3123123,0.010595682,0.010843959,0.010843923,0.010842178,0.010841288,0.010840397,0.010839507,0.010838617,0.010837726,0.010836836,0.010835946
112.4624625,0.010494785,0.010740819,0.01074078,0.010739049,0.010738163,0.010737279,0.010736394,0.010735509,0.010734624,0.010733739,0.010732855
112.6126126,0.010395368,0.010639189,0.010639148,0.01063743,0.01063655,0.010635671,0.010634791,0.010633912,0.010633032,0.010632153,0.010631274
112.7627628,0.010297403,0.010539041,0.010538998,0.010537292,0.010536418,0.010535544,0.01053467,0.010533795,0.010532921,0.010532047,0.010531174
112.9129129,0.010200862,0.010440345,0.0104403,0.010438607,0.010437738,0.010436869,0.010436,0.010435131,0.010434262,0.010433394,0.010432525
113.0630631,0.010105716,0.010343073,0.010343026,0.010341345,0.010340482,0.010339618,0.010338754,0.01033789,0.010337027,0.010336163,0.0103353
113.2132132,0.010011938,0.010247198,0.010247148,0.01024548,0.010244621,0.010243763,0.010242904,0.010242046,0.010241187,0.010240329,0.010239471
113.3633634,0.009919502,0.010152691,0.01015264,0.010150984,0.01015013,0.010149277,0.010148423,0.01014757,0.010146716,0.010145863,0.01014501
113.5135135,0.009828382,0.010059527,0.010059474,0.01005783,0.010056982,0.010056133,0.010055285,0.010054436,0.010053588,0.01005274,0.010051892
113.6636637,0.009738552,0.009967681,0.009967626,0.009965994,0.00996515,0.009964307,0.009963463,0.00996262,0.009961777,0.009960933,0.00996009
113.8138138,0.009649988,0.009877127,0.009877069,0.009875449,0.00987461,0.009873772,0.009872933,0.009872095,0.009871257,0.009870419,0.009869581
113.963964,0.009562666,0.00978784,0.009787781,0.009786172,0.009785338,0.009784505,0.009783671,0.009782838,0.009782004,0.009781171,0.009780338
114.1141141,0.009476563,0.009699797,0.009699736,0.009698139,0.00969731,0.009696481,0.009695652,0.009694824,0.009693995,0.009693167,0.009692338
114.2642643,0.009391654,0.009612974,0.009612911,0.009611325,0.009610501,0.009609677,0.009608853,0.00960803,0.009607206,0.009606382,0.009605559
114.4144144,0.009307919,0.009527348,0.009527284,0.009525709,0.00952489,0.009524071,0.009523252,0.009522433,0.009521614,0.009520795,0.009519976
114.5645646,0.009225335,0.009442898,0.009442832,0.009441269,0.009440454,0.00943964,0.009438825,0.009438011,0.009437197,0.009436382,0.009435568
114.7147147,0.00914388,0.009359601,0.009359533,0.009357981,0.009357171,0.009356361,0.009355552,0.009354742,0.009353933,0.009353123,0.009352314
114.8648649,0.009063535,0.009277437,0.009277367,0.009275826,0.009275021,0.009274215,0.00927341,0.009272605,0.0092718,0.009270996,0.009270191
115.015015,0.008984278,0.009196384,0.009196313,0.009194782,0.009193981,0.009193181,0.00919238,0.00919158,0.009190779,0.009189979,0.009189179
115.1651652,0.00890609,0.009116422,0.009116349,0.009114829,0.009114033,0.009113237,0.009112441,0.009111645,0.009110849,0.009110054,0.009109258
115.3153153,0.00882895,0.009037531,0.009037457,0.009035947,0.009035156,0.009034364,0.009033573,0.009032781,0.00903199,0.009031199,0.009030408
115.4654655,0.008752841,0.008959692,0.008959617,0.008958118,0.008957331,0.008956543,0.008955756,0.008954969,0.008954183,0.008953396,0.008952609
115.6156156,0.008677744,0.008882887,0.00888281,0.008881321,0.008880538,0.008879755,0.008878973,0.00887819,0.008877408,0.008876626,0.008875843
115.7657658,0.00860364,0.008807096,0.008807017,0.008805538,0.00880476,0.008803982,0.008803204,0.008802425,0.008801647,0.00880087,0.008800092
